product_id;tariff;code;child_code_1;child_count_1;child_code_2;child_count_2;child_code_3;child_count_3;child_code_4;child_count_4;period;region_id;profrole_group_id;price_all;currency
1121940;;VPPL;RENEWAL_VP;1;;;;;;;30;1661;35;430400;RUR
1121941;;VPPL;AP;1;;;;;;;30;1817;37;458500;RUR
1121942;;VPPL;RENEWAL_VP;1;;;;;;;30;1556;35;367900;RUR
1121943;;VPPL;VP;1;;;;;;;30;1620;36;118600;RUR
1121944;;VPPL;VPREM;1;;;;;;;30;1124;37;1554700;RUR
1121945;;VPPL;VP;1;;;;;;;30;1898;38;142400;RUR
1121946;;VPPL;VP;5;;;;;;;30;1434;37;568500;RUR
1121947;;VPPL;RENEWAL_VP;1;;;;;;;30;11000113;38;158700;RUR
1121948;;VPPL;VPREM;5;;;;;;;30;11000118;34;3169000;RUR
1121949;;VPPL;AP;1;;;;;;;30;1077;38;492100;RUR
1121950;;VPPL;VP;5;;;;;;;30;1471;34;442000;RUR
1121951;;VPPL;RENEWAL_VP;5;;;;;;;30;1960;34;1554500;RUR
1121952;;VPPL;RENEWAL_VP;5;;;;;;;30;1941;34;1554500;RUR
1121953;;VPPL;VPREM;5;;;;;;;30;1646;36;5304500;RUR
1121954;;VPPL;AP;1;;;;;;;30;1422;36;396000;RUR
1121955;;VPPL;VPREM;5;;;;;;;30;1505;35;4773500;RUR
1121956;;VPPL;VP;5;;;;;;;30;1646;35;614500;RUR
1121957;;VPPL;VPREM;1;;;;;;;30;1975;34;949900;RUR
1121958;;VPPL;AP;5;;;;;;;30;1424;37;2070500;RUR
1121959;;VPPL;RENEWAL_VP;5;;;;;;;30;1481;37;1959000;RUR
1121960;;VPPL;RENEWAL_VP;5;;;;;;;30;11000118;37;2227000;RUR
1121961;;VPPL;AP;1;;;;;;;30;1946;38;475900;RUR
1121962;;VPPL;VP;5;;;;;;;30;1500;36;517000;RUR
1121963;;VPPL;AP;5;;;;;;;30;11000118;36;5322500;RUR
1121964;;VPPL;RENEWAL_VP;1;;;;;;;30;1505;36;409900;RUR
1121965;;VPPL;VP;1;;;;;;;30;11000113;37;89000;RUR
1121966;;VPPL;AP;1;;;;;;;30;1229;38;576000;RUR
1121967;;VPPL;VPREM;5;;;;;;;30;2000232;35;7893000;RUR
1121968;;VPPL;VPREM;5;;;;;;;30;1943;36;5304500;RUR
1121969;;VPPL;VP;1;;;;;;;30;1817;36;127100;RUR
1121970;;VPPL;AP;1;;;;;;;30;10000112;37;468200;RUR
1121971;;VPPL;VP;5;;;;;;;30;10000112;35;647500;RUR
1121972;;VPPL;VPREM;1;;;;;;;30;1556;35;1004900;RUR
1121973;;VPPL;VP;1;;;;;;;30;2000231;34;208000;RUR
1121974;;VPPL;RENEWAL_VP;5;;;;;;;30;1217;36;2416000;RUR
1121975;;VPPL;VPREM;5;;;;;;;30;1771;38;6364500;RUR
1121976;;VPPL;VP;1;;;;;;;30;1614;36;143600;RUR
1121977;;VPPL;VPREM;5;;;;;;;30;2134;38;2849500;RUR
1121978;;VPPL;VP;5;;;;;;;30;1249;38;1018000;RUR
1121979;;VPPL;VPREM;1;;;;;;;30;1913;37;1228900;RUR
1121980;;VPPL;AP;5;;;;;;;30;1020;37;2657000;RUR
1121981;;VPPL;VP;1;;;;;;;30;1614;35;129400;RUR
1121982;;VPPL;VPREM;5;;;;;;;30;1187;35;4773500;RUR
1121983;;VPPL;AP;5;;;;;;;30;1261;35;3099500;RUR
1121984;;VPPL;VPREM;5;;;;;;;30;1614;35;4773500;RUR
1121985;;VPPL;VPREM;1;;;;;;;30;1103;35;1004900;RUR
1121986;;VPPL;VP;5;;;;;;;30;11000113;37;423000;RUR
1121987;;VPPL;RENEWAL_VP;1;;;;;;;30;1932;37;450700;RUR
1121988;;VPPL;VPREM;5;;;;;;;30;11000118;37;3169000;RUR
1121989;;VPPL;RENEWAL_VP;1;;;;;;;30;1890;37;527300;RUR
1121990;;VPPL;AP;1;;;;;;;30;1859;37;527300;RUR
1121991;;VPPL;RENEWAL_VP;5;;;;;;;30;1563;37;2657000;RUR
1121992;;VPPL;AP;5;;;;;;;30;1008;36;2277500;RUR
1121993;;VPPL;VPREM;1;;;;;;;30;1169;34;949900;RUR
1121994;;VPPL;VPREM;1;;;;;;;30;1146;34;1474100;RUR
1121995;;VPPL;VPREM;1;;;;;;;30;2209;38;599800;RUR
1121996;;VPPL;RENEWAL_VP;5;;;;;;;30;2000232;37;3960500;RUR
1121997;;VPPL;RENEWAL_VP;5;;;;;;;30;1317;36;2614500;RUR
1121998;;VPPL;AP;5;;;;;;;30;1556;35;1747500;RUR
1121999;;VPPL;RENEWAL_VP;1;;;;;;;30;1960;35;345500;RUR
1122000;;VPPL;VP;1;;;;;;;30;1051;36;118600;RUR
1122001;;VPPL;RENEWAL_VP;5;;;;;;;30;2134;36;1139500;RUR
1122002;;VPPL;AP;1;;;;;;;30;1434;37;435900;RUR
1122003;;VPPL;RENEWAL_VP;1;;;;;;;30;1817;37;458500;RUR
1122004;;VPPL;VPREM;5;;;;;;;30;1975;34;4514500;RUR
1122005;;VPPL;VP;1;;;;;;;30;1771;38;142400;RUR
1122006;;VPPL;AP;5;;;;;;;30;1216;35;1690500;RUR
1122007;;VPPL;VP;1;;;;;;;30;1249;34;152400;RUR
1122008;;VPPL;RENEWAL_VP;5;;;;;;;30;1844;38;3355500;RUR
1122009;;VPPL;RENEWAL_VP;1;;;;;;;30;1563;34;433000;RUR
1122010;;VPPL;VP;5;;;;;;;30;1174;34;450000;RUR
1122011;;VPPL;VPREM;1;;;;;;;30;1596;36;1412700;RUR
1122012;;VPPL;VPREM;5;;;;;;;30;1077;34;4514500;RUR
1122013;;VPPL;RENEWAL_VP;5;;;;;;;30;1061;38;2339500;RUR
1122014;;VPPL;VP;5;;;;;;;30;1255;38;912000;RUR
1122015;;VPPL;RENEWAL_VP;1;;;;;;;30;2155;36;239900;RUR
1122016;;VPPL;VPREM;5;;;;;;;30;1169;37;5837500;RUR
1122017;;VPPL;VP;5;;;;;;;30;1932;38;712000;RUR
1122018;;VPPL;AP;5;;;;;;;30;1716;35;2044500;RUR
1122019;;VPPL;AP;1;;;;;;;30;1118;37;450700;RUR
1122020;;VPPL;VPREM;5;;;;;;;30;1146;36;8235000;RUR
1122021;;VPPL;VP;1;;;;;;;30;11000118;34;154200;RUR
1122022;;VPPL;VPREM;5;;;;;;;30;1932;36;5304500;RUR
1122023;;VPPL;VP;5;;;;;;;30;1202;37;1210000;RUR
1122024;;VPPL;VP;1;;;;;;;30;1739;38;172800;RUR
1122025;;VPPL;AP;5;;;;;;;30;1553;37;2070500;RUR
1122026;;VPPL;VPREM;1;;;;;;;30;1646;37;1228900;RUR
1122027;;VPPL;VP;1;;;;;;;30;1146;37;254800;RUR
1122028;;VPPL;AP;5;;;;;;;30;2173;34;1599500;RUR
1122029;;VPPL;RENEWAL_VP;1;;;;;;;30;16;37;726700;RUR
1122030;;VPPL;VP;1;;;;;;;30;1771;34;101100;RUR
1122031;;VPPL;VPREM;5;;;;;;;30;1202;34;7003500;RUR
1122032;;VPPL;RENEWAL_VP;1;;;;;;;30;1438;35;529400;RUR
1122033;;VPPL;VP;5;;;;;;;30;1982;34;450000;RUR
1122034;;VPPL;VP;5;;;;;;;30;1202;34;931500;RUR
1122035;;VPPL;VPREM;5;;;;;;;30;1118;35;4773500;RUR
1122036;;VPPL;VP;5;;;;;;;30;1975;36;682000;RUR
1122037;;VPPL;RENEWAL_VP;1;;;;;;;30;1620;35;367900;RUR
1122038;;VPPL;VP;5;;;;;;;30;1192;35;537000;RUR
1122039;;VPPL;VPREM;5;;;;;;;30;16;38;3533000;RUR
1122040;;VPPL;VP;1;;;;;;;30;1434;35;93000;RUR
1122041;;VPPL;RENEWAL_VP;1;;;;;;;30;1575;38;576000;RUR
1122042;;VPPL;VP;1;;;;;;;30;11000118;36;154200;RUR
1122043;;VPPL;VP;1;;;;;;;30;1646;35;129400;RUR
1122044;;VPPL;AP;5;;;;;;;30;1932;35;1747500;RUR
1122045;;VPPL;VPREM;1;;;;;;;30;1217;34;949900;RUR
1122046;;VPPL;AP;1;;;;;;;30;1187;38;492100;RUR
1122047;;VPPL;AP;5;;;;;;;30;1652;36;2277500;RUR
1122048;;VPPL;AP;1;;;;;;;30;1783;38;576000;RUR
1122049;;VPPL;RENEWAL_VP;5;;;;;;;30;1118;37;2140500;RUR
1122050;;VPPL;AP;5;;;;;;;30;2000231;38;4735000;RUR
1122051;;VPPL;VP;5;;;;;;;30;1347;38;1018000;RUR
1122052;;VPPL;AP;5;;;;;;;30;1308;38;2264500;RUR
1122053;;VPPL;VPREM;1;;;;;;;30;1575;38;1339900;RUR
1122054;;VPPL;RENEWAL_VP;1;;;;;;;30;1463;36;275900;RUR
1122055;;VPPL;RENEWAL_VP;5;;;;;;;30;1586;36;2793000;RUR
1122056;;VPPL;RENEWAL_VP;1;;;;;;;30;1216;36;384900;RUR
1122057;;VPPL;VP;5;;;;;;;30;2155;35;404500;RUR
1122058;;VPPL;VPREM;5;;;;;;;30;11000113;38;974500;RUR
1122059;;VPPL;RENEWAL_VP;1;;;;;;;30;1946;37;423300;RUR
1122060;;VPPL;AP;1;;;;;;;30;1890;34;408100;RUR
1122061;;VPPL;VPREM;1;;;;;;;30;1652;34;949900;RUR
1122062;;VPPL;VP;1;;;;;;;30;1806;37;185200;RUR
1122063;;VPPL;VPREM;5;;;;;;;30;1661;37;5837500;RUR
1122064;;VPPL;VP;1;;;;;;;30;1020;38;191100;RUR
1122065;;VPPL;VP;5;;;;;;;30;1941;38;631000;RUR
1122066;;VPPL;AP;1;;;;;;;30;1146;38;870700;RUR
1122067;;VPPL;RENEWAL_VP;1;;;;;;;30;2134;37;263900;RUR
1122068;;VPPL;RENEWAL_VP;5;;;;;;;30;1563;35;2169000;RUR
1122069;;VPPL;VPREM;1;;;;;;;30;2000232;38;2215900;RUR
1122070;;VPPL;VP;5;;;;;;;30;1229;34;581500;RUR
1122071;;VPPL;VP;1;;;;;;;30;1716;36;143600;RUR
1122072;;VPPL;RENEWAL_VP;1;;;;;;;30;1342;35;529400;RUR
1122073;;VPPL;VP;1;;;;;;;30;1754;37;158500;RUR
1122074;;VPPL;AP;5;;;;;;;30;1553;35;1690500;RUR
1122075;;VPPL;AP;5;;;;;;;30;1586;34;2374500;RUR
1122076;;VPPL;VP;1;;;;;;;30;1880;37;140300;RUR
1122077;;VPPL;AP;1;;;;;;;30;1596;35;529400;RUR
1122078;;VPPL;VP;1;;;;;;;30;1124;36;179300;RUR
1122079;;VPPL;VP;5;;;;;;;30;11000113;35;423000;RUR
1122080;;VPPL;VP;5;;;;;;;30;1434;35;465000;RUR
1122081;;VPPL;AP;1;;;;;;;30;1771;36;409900;RUR
1122082;;VPPL;VPREM;1;;;;;;;30;1422;35;1004900;RUR
1122083;;VPPL;RENEWAL_VP;5;;;;;;;30;1948;37;2504500;RUR
1122084;;VPPL;RENEWAL_VP;1;;;;;;;30;1890;38;576000;RUR
1122085;;VPPL;AP;1;;;;;;;30;1090;34;348300;RUR
1122086;;VPPL;RENEWAL_VP;1;;;;;;;30;1716;37;527300;RUR
1122087;;VPPL;RENEWAL_VP;1;;;;;;;30;1202;36;725600;RUR
1122088;;VPPL;RENEWAL_VP;1;;;;;;;30;1217;37;559400;RUR
1122089;;VPPL;VPREM;5;;;;;;;30;1948;34;4514500;RUR
1122090;;VPPL;AP;5;;;;;;;30;1806;35;2353500;RUR
1122091;;VPPL;VPREM;1;;;;;;;30;1347;34;1201600;RUR
1122092;;VPPL;AP;1;;;;;;;30;1982;38;475900;RUR
1122093;;VPPL;VPREM;1;;;;;;;30;1530;35;1271800;RUR
1122094;;VPPL;VP;1;;;;;;;30;1347;35;161900;RUR
1122095;;VPPL;VP;1;;;;;;;30;1463;38;124100;RUR
1122096;;VPPL;RENEWAL_VP;1;;;;;;;30;1481;35;337400;RUR
1122097;;VPPL;RENEWAL_VP;5;;;;;;;30;1475;35;1179500;RUR
1122098;;VPPL;RENEWAL_VP;1;;;;;;;30;1008;36;479400;RUR
1122099;;VPPL;VP;1;;;;;;;30;2000231;36;244700;RUR
1122100;;VPPL;AP;5;;;;;;;30;1932;38;2339500;RUR
1122101;;VPPL;RENEWAL_VP;1;;;;;;;30;1661;37;527300;RUR
1122102;;VPPL;RENEWAL_VP;1;;;;;;;30;1103;37;527300;RUR
1122103;;VPPL;AP;1;;;;;;;30;1187;35;367900;RUR
1122104;;VPPL;RENEWAL_VP;1;;;;;;;30;11000118;35;494300;RUR
1122105;;VPPL;RENEWAL_VP;1;;;;;;;30;1948;35;430400;RUR
1122106;;VPPL;RENEWAL_VP;1;;;;;;;30;1932;36;409900;RUR
1122107;;VPPL;RENEWAL_VP;1;;;;;;;30;1563;35;456600;RUR
1122108;;VPPL;VP;5;;;;;;;30;1754;36;682000;RUR
1122109;;VPPL;RENEWAL_VP;5;;;;;;;30;1146;38;4135500;RUR
1122110;;VPPL;RENEWAL_VP;1;;;;;;;30;2000231;38;996900;RUR
1122111;;VPPL;VP;1;;;;;;;30;1620;34;101100;RUR
1122112;;VPPL;RENEWAL_VP;1;;;;;;;30;1771;34;348300;RUR
1122113;;VPPL;RENEWAL_VP;5;;;;;;;30;1103;35;2044500;RUR
1122114;;VPPL;AP;1;;;;;;;30;11000113;34;221200;RUR
1122115;;VPPL;VPREM;5;;;;;;;30;1008;35;4773500;RUR
1122116;;VPPL;RENEWAL_VP;1;;;;;;;30;1103;36;479400;RUR
1122117;;VPPL;AP;1;;;;;;;30;2209;37;435900;RUR
1122118;;VPPL;RENEWAL_VP;5;;;;;;;30;1960;36;1828500;RUR
1122119;;VPPL;VP;5;;;;;;;30;1771;38;712000;RUR
1122120;;VPPL;VPREM;1;;;;;;;30;1217;37;1228900;RUR
1122121;;VPPL;RENEWAL_VP;1;;;;;;;30;1553;37;423300;RUR
1122122;;VPPL;VPREM;1;;;;;;;30;1438;36;1412700;RUR
1122123;;VPPL;VPREM;5;;;;;;;30;2134;35;2137000;RUR
1122124;;VPPL;VP;1;;;;;;;30;1982;37;115700;RUR
1122125;;VPPL;AP;1;;;;;;;30;1754;34;408100;RUR
1122126;;VPPL;AP;1;;;;;;;30;1553;34;336900;RUR
1122127;;VPPL;VP;5;;;;;;;30;11000118;35;697500;RUR
1122128;;VPPL;VPREM;5;;;;;;;30;1041;37;5837500;RUR
1122129;;VPPL;RENEWAL_VP;1;;;;;;;30;1317;37;603600;RUR
1122130;;VPPL;VPREM;1;;;;;;;30;1948;37;1228900;RUR
1122131;;VPPL;RENEWAL_VP;5;;;;;;;30;1229;34;1943000;RUR
1122132;;VPPL;VPREM;1;;;;;;;30;1754;36;1116700;RUR
1122133;;VPPL;VPREM;1;;;;;;;30;1960;38;1339900;RUR
1122134;;VPPL;AP;1;;;;;;;30;1424;37;435900;RUR
1122135;;VPPL;AP;1;;;;;;;30;2000232;38;907600;RUR
1122136;;VPPL;AP;1;;;;;;;30;1975;35;430400;RUR
1122137;;VPPL;VP;5;;;;;;;30;2209;37;494500;RUR
1122138;;VPPL;AP;1;;;;;;;30;1124;37;644900;RUR
1122139;;VPPL;VPREM;1;;;;;;;30;1646;36;1116700;RUR
1122140;;VPPL;VPREM;1;;;;;;;30;1941;34;949900;RUR
1122141;;VPPL;VP;1;;;;;;;30;1103;34;121900;RUR
1122142;;VPPL;AP;5;;;;;;;30;1217;34;2061000;RUR
1122143;;VPPL;RENEWAL_VP;1;;;;;;;30;1261;36;725600;RUR
1122144;;VPPL;VP;5;;;;;;;30;1317;38;953000;RUR
1122145;;VPPL;VP;1;;;;;;;30;1146;36;230700;RUR
1122146;;VPPL;VPREM;5;;;;;;;30;1596;38;8055000;RUR
1122147;;VPPL;VP;1;;;;;;;30;1828;35;85900;RUR
1122148;;VPPL;AP;1;;;;;;;30;1384;36;550400;RUR
1122149;;VPPL;AP;5;;;;;;;30;1471;35;1690500;RUR
1122150;;VPPL;VP;1;;;;;;;30;1620;38;142400;RUR
1122151;;VPPL;VP;5;;;;;;;30;1704;36;682000;RUR
1122152;;VPPL;AP;5;;;;;;;30;2000231;36;3946000;RUR
1122153;;VPPL;VP;5;;;;;;;30;1859;34;581500;RUR
1122154;;VPPL;RENEWAL_VP;5;;;;;;;30;1255;35;2169000;RUR
1122155;;VPPL;RENEWAL_VP;1;;;;;;;30;2134;34;203900;RUR
1122156;;VPPL;AP;5;;;;;;;30;1422;37;2070500;RUR
1122157;;VPPL;RENEWAL_VP;5;;;;;;;30;1249;34;2374500;RUR
1122158;;VPPL;RENEWAL_VP;5;;;;;;;30;1000009;38;827000;RUR
1122159;;VPPL;VP;1;;;;;;;30;1434;36;103400;RUR
1122160;;VPPL;AP;1;;;;;;;30;1146;36;725600;RUR
1122161;;VPPL;VPREM;5;;;;;;;30;1146;37;9059000;RUR
1122162;;VPPL;VPREM;5;;;;;;;30;1880;34;4514500;RUR
1122163;;VPPL;AP;5;;;;;;;30;1434;35;1690500;RUR
1122164;;VPPL;RENEWAL_VP;5;;;;;;;30;1146;35;3099500;RUR
1122165;;VPPL;VPREM;1;;;;;;;30;1169;38;1339900;RUR
1122166;;VPPL;VPREM;5;;;;;;;30;1051;35;4773500;RUR
1122167;;VPPL;AP;5;;;;;;;30;1255;36;2416000;RUR
1122168;;VPPL;RENEWAL_VP;1;;;;;;;30;1624;37;644900;RUR
1122169;;VPPL;VPREM;1;;;;;;;30;1739;36;1116700;RUR
1122170;;VPPL;VPREM;1;;;;;;;30;1124;36;1412700;RUR
1122171;;VPPL;VP;5;;;;;;;30;1982;36;526000;RUR
1122172;;VPPL;RENEWAL_VP;1;;;;;;;30;1249;35;529400;RUR
1122173;;VPPL;RENEWAL_VP;1;;;;;;;30;1828;36;356400;RUR
1122174;;VPPL;VPREM;1;;;;;;;30;2000236;35;1881400;RUR
1122175;;VPPL;RENEWAL_VP;1;;;;;;;30;1061;35;367900;RUR
1122176;;VPPL;VP;5;;;;;;;30;1754;34;581500;RUR
1122177;;VPPL;AP;5;;;;;;;30;1041;35;1747500;RUR
1122178;;VPPL;AP;5;;;;;;;30;1051;37;2140500;RUR
1122179;;VPPL;RENEWAL_VP;1;;;;;;;30;1646;36;479400;RUR
1122180;;VPPL;AP;5;;;;;;;30;1941;37;2070500;RUR
1122181;;VPPL;VPREM;5;;;;;;;30;1481;35;2564500;RUR
1122182;;VPPL;VPREM;5;;;;;;;30;2155;36;2374500;RUR
1122183;;VPPL;AP;1;;;;;;;30;1500;37;435900;RUR
1122184;;VPPL;VPREM;5;;;;;;;30;1216;38;6364500;RUR
1122185;;VPPL;RENEWAL_VP;5;;;;;;;30;1424;35;1179500;RUR
1122186;;VPPL;RENEWAL_VP;5;;;;;;;30;10000112;38;1178000;RUR
1122187;;VPPL;VP;5;;;;;;;30;2000231;38;1397500;RUR
1122188;;VPPL;AP;5;;;;;;;30;1481;35;1861500;RUR
1122189;;VPPL;AP;1;;;;;;;30;1859;34;408100;RUR
1122190;;VPPL;AP;1;;;;;;;30;1217;34;433000;RUR
1122191;;VPPL;VP;1;;;;;;;30;2173;37;98900;RUR
1122192;;VPPL;VP;1;;;;;;;30;1475;36;103400;RUR
1122193;;VPPL;VPREM;5;;;;;;;30;1471;37;2612000;RUR
1122194;;VPPL;RENEWAL_VP;5;;;;;;;30;1090;35;1747500;RUR
1122195;;VPPL;VP;1;;;;;;;30;1948;38;172800;RUR
1122196;;VPPL;VP;5;;;;;;;30;11000118;38;697500;RUR
1122197;;VPPL;RENEWAL_VP;1;;;;;;;30;1817;34;354900;RUR
1122198;;VPPL;RENEWAL_VP;5;;;;;;;30;1530;36;2793000;RUR
1122199;;VPPL;AP;5;;;;;;;30;1505;38;2339500;RUR
1122200;;VPPL;VPREM;5;;;;;;;30;2000236;38;8306000;RUR
1122201;;VPPL;VP;1;;;;;;;30;1932;34;101100;RUR
1122202;;VPPL;VP;5;;;;;;;30;1384;35;719500;RUR
1122203;;VPPL;RENEWAL_VP;5;;;;;;;30;1575;35;2044500;RUR
1122204;;VPPL;RENEWAL_VP;5;;;;;;;30;1880;34;1689500;RUR
1122205;;VPPL;VP;5;;;;;;;30;1975;37;753000;RUR
1122206;;VPPL;RENEWAL_VP;1;;;;;;;30;1960;38;462100;RUR
1122207;;VPPL;RENEWAL_VP;1;;;;;;;30;1422;37;423300;RUR
1122208;;VPPL;AP;1;;;;;;;30;1948;38;576000;RUR
1122209;;VPPL;VPREM;1;;;;;;;30;1943;35;1004900;RUR
1122210;;VPPL;AP;1;;;;;;;30;1471;36;396000;RUR
1122211;;VPPL;VP;5;;;;;;;30;1317;35;719500;RUR
1122212;;VPPL;VPREM;1;;;;;;;30;1754;35;1004900;RUR
1122213;;VPPL;VPREM;5;;;;;;;30;11000118;35;3169000;RUR
1122214;;VPPL;VP;1;;;;;;;30;1000009;35;126000;RUR
1122215;;VPPL;AP;5;;;;;;;30;11000116;34;5322500;RUR
1122216;;VPPL;VP;5;;;;;;;30;1754;38;824500;RUR
1122217;;VPPL;VP;5;;;;;;;30;1202;35;981000;RUR
1122218;;VPPL;VPREM;5;;;;;;;30;1505;36;5304500;RUR
1122219;;VPPL;AP;5;;;;;;;30;2155;37;2070500;RUR
1122220;;VPPL;RENEWAL_VP;1;;;;;;;30;1716;38;576000;RUR
1122221;;VPPL;AP;1;;;;;;;30;1652;35;430400;RUR
1122222;;VPPL;AP;1;;;;;;;30;1216;37;435900;RUR
1122223;;VPPL;RENEWAL_VP;5;;;;;;;30;1103;36;2277500;RUR
1122224;;VPPL;AP;1;;;;;;;30;1481;36;435600;RUR
1122225;;VPPL;VP;5;;;;;;;30;1652;36;682000;RUR
1122226;;VPPL;VPREM;1;;;;;;;30;1716;37;1228900;RUR
1122227;;VPPL;RENEWAL_VP;1;;;;;;;30;1905;38;492100;RUR
1122228;;VPPL;VP;1;;;;;;;30;1828;38;113900;RUR
1122229;;VPPL;RENEWAL_VP;5;;;;;;;30;1932;34;1655500;RUR
1122230;;VPPL;AP;5;;;;;;;30;1890;36;2277500;RUR
1122231;;VPPL;AP;5;;;;;;;30;1192;37;2140500;RUR
1122232;;VPPL;AP;1;;;;;;;30;1090;35;367900;RUR
1122233;;VPPL;VPREM;5;;;;;;;30;1620;38;6364500;RUR
1122234;;VPPL;RENEWAL_VP;1;;;;;;;30;1982;36;384900;RUR
1122235;;VPPL;AP;5;;;;;;;30;1716;36;2277500;RUR
1122236;;VPPL;AP;1;;;;;;;30;1146;35;652400;RUR
1122237;;VPPL;VP;5;;;;;;;30;1739;36;682000;RUR
1122238;;VPPL;VPREM;5;;;;;;;30;1505;37;5837500;RUR
1122239;;VPPL;VPREM;5;;;;;;;30;1422;36;5304500;RUR
1122240;;VPPL;VP;1;;;;;;;30;1960;35;94700;RUR
1122241;;VPPL;VP;5;;;;;;;30;1704;38;824500;RUR
1122242;;VPPL;VPREM;5;;;;;;;30;1481;36;2849500;RUR
1122243;;VPPL;VPREM;1;;;;;;;30;1187;38;1339900;RUR
1122244;;VPPL;VP;5;;;;;;;30;2173;38;539500;RUR
1122245;;VPPL;RENEWAL_VP;5;;;;;;;30;1000009;35;827000;RUR
1122246;;VPPL;AP;5;;;;;;;30;1146;35;3099500;RUR
1122247;;VPPL;AP;5;;;;;;;30;1620;34;1655500;RUR
1122248;;VPPL;VPREM;1;;;;;;;30;1859;36;1116700;RUR
1122249;;VPPL;VP;1;;;;;;;30;1384;37;185200;RUR
1122250;;VPPL;AP;5;;;;;;;30;1475;34;1599500;RUR
1122251;;VPPL;RENEWAL_VP;1;;;;;;;30;1077;37;450700;RUR
1122252;;VPPL;VP;1;;;;;;;30;1317;38;201100;RUR
1122253;;VPPL;RENEWAL_VP;5;;;;;;;30;1000009;34;827000;RUR
1122254;;VPPL;AP;5;;;;;;;30;2134;34;1599500;RUR
1122255;;VPPL;VP;1;;;;;;;30;1187;36;118600;RUR
1122256;;VPPL;RENEWAL_VP;1;;;;;;;30;1844;34;499800;RUR
1122257;;VPPL;VPREM;5;;;;;;;30;1828;37;5837500;RUR
1122258;;VPPL;AP;5;;;;;;;30;1463;37;2070500;RUR
1122259;;VPPL;VP;1;;;;;;;30;1422;37;115700;RUR
1122260;;VPPL;VP;5;;;;;;;30;1553;38;631000;RUR
1122261;;VPPL;VPREM;5;;;;;;;30;1041;36;5304500;RUR
1122262;;VPPL;RENEWAL_VP;5;;;;;;;30;1347;38;3355500;RUR
1122263;;VPPL;VPREM;1;;;;;;;30;1943;34;949900;RUR
1122264;;VPPL;VPREM;1;;;;;;;30;1077;37;1228900;RUR
1122265;;VPPL;AP;1;;;;;;;30;1624;38;706100;RUR
1122266;;VPPL;AP;5;;;;;;;30;1704;34;1943000;RUR
1122267;;VPPL;VP;5;;;;;;;30;16;36;1009500;RUR
1122268;;VPPL;AP;5;;;;;;;30;1500;35;1690500;RUR
1122269;;VPPL;AP;5;;;;;;;30;1342;38;3355500;RUR
1122270;;VPPL;VPREM;1;;;;;;;30;1975;38;1339900;RUR
1122271;;VPPL;VPREM;1;;;;;;;30;1020;35;1004900;RUR
1122272;;VPPL;RENEWAL_VP;1;;;;;;;30;1471;38;331100;RUR
1122273;;VPPL;RENEWAL_VP;5;;;;;;;30;1090;38;2339500;RUR
1122274;;VPPL;AP;1;;;;;;;30;1255;36;508600;RUR
1122275;;VPPL;AP;5;;;;;;;30;1880;36;1980500;RUR
1122276;;VPPL;RENEWAL_VP;5;;;;;;;30;1261;36;3447000;RUR
1122277;;VPPL;RENEWAL_VP;5;;;;;;;30;1932;36;1947000;RUR
1122278;;VPPL;RENEWAL_VP;5;;;;;;;30;1596;35;2514500;RUR
1122279;;VPPL;VP;5;;;;;;;30;1511;36;851500;RUR
1122280;;VPPL;VPREM;5;;;;;;;30;1020;37;5837500;RUR
1122281;;VPPL;VPREM;5;;;;;;;30;1948;38;6364500;RUR
1122282;;VPPL;VPREM;5;;;;;;;30;1511;38;8055000;RUR
1122283;;VPPL;RENEWAL_VP;5;;;;;;;30;1438;34;2374500;RUR
1122284;;VPPL;VP;5;;;;;;;30;1347;34;724500;RUR
1122285;;VPPL;RENEWAL_VP;5;;;;;;;30;1342;38;3355500;RUR
1122286;;VPPL;VPREM;5;;;;;;;30;11000116;38;3169000;RUR
1122287;;VPPL;RENEWAL_VP;1;;;;;;;30;1422;36;384900;RUR
1122288;;VPPL;RENEWAL_VP;1;;;;;;;30;1913;35;430400;RUR
1122289;;VPPL;AP;5;;;;;;;30;1948;36;2277500;RUR
1122290;;VPPL;VPREM;1;;;;;;;30;1553;34;949900;RUR
1122291;;VPPL;RENEWAL_VP;1;;;;;;;30;1586;34;499800;RUR
1122292;;VPPL;AP;1;;;;;;;30;16;34;757000;RUR
1122293;;VPPL;RENEWAL_VP;1;;;;;;;30;1913;37;527300;RUR
1122294;;VPPL;VPREM;1;;;;;;;30;1880;34;949900;RUR
1122295;;VPPL;AP;1;;;;;;;30;2000231;37;914100;RUR
1122296;;VPPL;AP;1;;;;;;;30;1505;35;367900;RUR
1122297;;VPPL;RENEWAL_VP;1;;;;;;;30;1216;37;423300;RUR
1122298;;VPPL;AP;1;;;;;;;30;1475;36;396000;RUR
1122299;;VPPL;VPREM;5;;;;;;;30;1471;38;2849500;RUR
1122300;;VPPL;VP;5;;;;;;;30;1000009;38;590500;RUR
1122301;;VPPL;AP;1;;;;;;;30;1624;36;588000;RUR
1122302;;VPPL;AP;5;;;;;;;30;1716;38;2736500;RUR
1122303;;VPPL;VPREM;1;;;;;;;30;11000113;37;205100;RUR
1122304;;VPPL;RENEWAL_VP;1;;;;;;;30;1556;34;348300;RUR
1122305;;VPPL;VPREM;5;;;;;;;30;1384;37;6421500;RUR
1122306;;VPPL;AP;5;;;;;;;30;1061;36;1947000;RUR
